Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Continent
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128210142.0,147713000.0,187891500.0,216914400.0,239040500.0,262819900.0,306956900.0,319972700.0,325729800.0,225357600.0,366924276.5,477359252.6,469455490.8,490439116.2,440771962.2,462267954.0,453792414.6,542795446.5,648523571.3,726937835.8,881909347.1,1042534598.0,1160555040.0,1395727421.0,1447535183.0,1590282371.0,1640464612.0,1584878440.0,1555988614.0,2032550389.0,2162619241.0,3625024341.0,3208599889.0,2079767170.0,1865608515.0,Asia
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP (current US$),NY.GDP.MKTP.CD,21778972839.0,22717751213.0,23127900672.0,25478894502.0,28460826047.0,31555336449.0,33702284400.0,37016912903.0,41567819038.0,46228188358.0,51929379859.0,58738170013.0,66728372393.0,82296472037.0,126534190146.0,145360706814.0,179327380810.0,207141478320.0,222362511119.0,276440930292.0,335679627786.0,327781527994.0,366322118692.0,400996279046.0,418884127840.0,450074290280.0,483834373088.0,423609526506.0,410799887020.0,412556844308.0,557461708799.0,377590606309.0,387386092541.0,341578917933.0,359089803644.0,400070200863.0,443484188935.0,462008531395.0,471749357905.0,510969926774.0,573241814244.0,576409813040.0,561355905200.0,620751536901.0,735137864067.0,851999290345.0,991120945694.0,1204180777298.0,1458839080565.0,1410582747671.0,1616377453370.0,1894874707193.0,2040682875800.0,1916908014702.0,1905795277903.0,1766686955969.0,1833719341126.0,1862132539943.0,1861598748077.0,1817220775856.0,1652429826440.0,1921603222007.0,2141649636191.0,2076820247145.0,2189893127426.0,Asia
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199208717.5,204848487.8,181117230.4,182764280.8,202246591.2,230678011.4,261823805.4,292232703.3,298519623.3,344438844.3,312415028.4,366887375.0,414143828.5,471122971.3,451788498.3,440997738.0,437525514.2,420828262.3,459976850.3,493530783.0,506031239.0,506571467.9,519306352.8,556514555.4,591139749.4,,Oceania
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,43270012739.0,46076379864.0,49304727903.0,55539363102.0,63741466509.0,67970199333.0,54738691617.0,60155334542.0,63211416561.0,69748993758.0,74658791270.0,79443177466.0,81426298287.0,97561887958.0,116963620422.0,123400629131.0,117988534885.0,136743438549.0,155039888663.0,173920685620.0,210608299658.0,220616445556.0,226594563449.0,243700817417.0,239973094448.0,263678832418.0,280349120352.0,313355004645.0,334074870364.0,335790574664.0,364740287588.0,314469355543.0,333546277430.0,327009281233.0,377442853701.0,416341940330.0,458508459742.0,484982931206.0,492856423475.0,531825749350.0,544940514563.0,562554379798.0,593707009777.0,694775911444.0,804159915390.0,924419567611.0,1051884831127.0,1342148092012.0,1347380565219.0,1502961023416.0,1869826822190.0,2045738549421.0,2057958207280.0,2111097579999.0,2323062261531.0,2414503392484.0,2679313169378.0,3075955432872.0,3159841615195.0,3318484576527.0,3172770463749.0,3717045071833.0,3930640287773.0,4210302249459.0,4512296631866.0,Asia
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,35992821735.0,37521652880.0,40553510690.0,46127211026.0,45891005946.0,50543636348.0,54780137859.0,54842900794.0,58686298468.0,66258274672.0,73998855804.0,76078810558.0,85727757472.0,109279758228.0,138641757473.0,152220676931.0,164674481162.0,180959309201.0,202653018739.0,238924186293.0,300099132924.0,404964037904.0,376485492803.0,337927843621.0,301936206027.0,288309829782.0,270239968939.0,302632023546.0,318689570071.0,324390129476.0,379792150458.0,406697201566.0,365899311503.0,369858486528.0,378181617913.0,481078758906.0,537529901697.0,565282701495.0,566816017702.0,404651773356.0,428788505805.0,410936270043.0,449500894159.0,565919936760.0,702843204652.0,836993712579.0,988873289522.0,1145239979456.0,1301030210081.0,1241958752180.0,1469616438040.0,1650955876097.0,1717295733293.0,1825489288568.0,1902908083279.0,1688024093175.0,1531896244778.0,1672127811804.0,1798796101321.0,2045711007848.0,1902392262699.0,2140795804040.0,2292617010267.0,2117597425395.0,1979078503991.0,Africa
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535673252.5,584964620.9,619322810.0,678239329.4,711897520.3,736573158.6,723739857.3,761981912.4,758899950.0,779200000.0,821850000.0,896765214.6,1083391758.0,1308785431.0,2042001071.0,2442669825.0,2500424955.0,3138666667.0,3562333458.0,4602416625.0,6235833333.0,6992083333.0,8140416667.0,7763750000.0,7757083333.0,7375918367.0,4794444444.0,4797777778.0,4496910569.0,4323058824.0,5068000000.0,5307905882.0,5439552941.0,4669491134.0,4947181646.0,5329217747.0,5759570336.0,5737771523.0,6043686654.0,6808982521.0,8154342116.0,8824849191.0,9008298229.0,11305459802.0,13280291990.0,15982389018.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157920592.0,25433007437.0,27147349937.0,28560537057.0,29474180005.0,26841141793.0,23624322193.0,23830750901.0,23883058083.0,23477745792.0,20888515184.0,24222963263.0,28341164301.0,25036993423.0,25633544529.0,North America
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,,866155428.6,880027733.3,1026737600.0,1025866792.0,991047619.0,1040952381.0,1085714286.0,1214666667.0,1289904762.0,1439238095.0,1685162272.0,2237556149.0,2730813385.0,3545868575.0,4328965588.0,4508191942.0,5109324009.0,5968460080.0,7188863904.0,8744134354.0,8428445294.0,8133580052.0,8350582748.0,8254541195.0,8410226053.0,9017806654.0,9696715911.0,10096245762.0,10101851745.0,12290568182.0,13074782609.0,15496708060.0,14608335608.0,15633174304.0,18030876599.0,19587161807.0,20746210354.0,21802893587.0,22943202175.0,21473528161.0,22065832449.0,23141616605.0,27453902261.0,31183885241.0,32272186695.0,34376664601.0,38915353867.0,44859439902.0,43455740497.0,46206091938.0,48123325825.0,47311401813.0,48685446414.0,50271812921.0,45779494042.0,44360072680.0,42163530591.0,42686504460.0,41905642419.0,42491780918.0,47073234359.0,44929920093.0,48205328303.0,51332285657.0,Africa
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7566666667.0,7988888889.0,8922222222.0,10355555556.0,11177777778.0,11966666667.0,14100000000.0,15644444444.0,17500000000.0,19466666667.0,17863636364.0,16166666667.0,20650000000.0,26000000000.0,35414285714.0,46042857143.0,51450000000.0,58683333333.0,65912500000.0,89616129032.0,68823684211.0,71180180180.0,64369325153.0,61803555556.0,59937602180.0,67232758621.0,75673037037.0,87190081680.0,90875175809.0,107127191329.0,150655500192.0,151034731544.0,159104772992.0,180415757852.0,130650447499.0,234699627004.0,250366965174.0,263817553748.0,276035372655.0,256673939248.0,274748463179.0,202195080239.0,240778008474.0,315392899922.0,410156784496.0,508314210213.0,559668118237.0,685228481017.0,775415944333.0,653894449921.0,782545664268.0,844192507381.0,885327622479.0,962167643589.0,942343431929.0,865460050684.0,870818016910.0,863874522365.0,788356985774.0,775853144223.0,733628247119.0,839938668172.0,926097476914.0,1141242864657.0,1359123768774.0,Asia
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,2585955.874,2716989.584,2968457.944,3411915.439,4122328.666,4014748.054,3919072.23,3669419.592,3798781.863,4065659.434,4206128.134,4773017.532,4118945.162,4152550.304,4481977.903,3862851.883,4574706.212,5020513.499,7011059.371,8454523.247,9542900.901,10127313.91,10535028.14,10414399.96,11772610.66,11922614.2,13338597.33,13734210.1,13795146.21,14800503.26,15073975.53,13964732.33,16842672.6,19456338.03,22798274.98,22909979.82,24096875.46,28450168.69,31874434.86,28076983.97,32105408.48,39196957.49,39345579.47,38615890.63,38760982.65,36811936.08,41629064.22,45276595.35,48015259.88,54123198.57,51746594.31,60196405.71,59065982.09,62280311.59,,Oceania
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2651729807.0,2826179031.0,3101589993.0,3456579293.0,3748840925.0,3817226546.0,4377998825.0,4565132048.0,4895251824.0,5142066811.0,2851419386.0,3050673517.0,3472787266.0,4144104535.0,4977337978.0,5729917840.0,6472511988.0,7732598995.0,9261675710.0,9804637491.0,11409228087.0,13161540378.0,13927383240.0,14049883809.0,12906635133.0,15328295175.0,10840864521.0,7824193222.0,7406614407.0,6418799007.0,6184384225.0,7197768159.0,6681997469.0,6182872708.0,6550480484.0,7631431840.0,9433528150.0,11158197942.0,12172790056.0,12704334196.0,13371767082.0,13563990022.0,14129651896.0,15211487709.0,16673062473.0,18395383647.0,18619859795.0,21860434823.0,27947821398.0,29400573554.0,32012892919.0,34657140096.0,39650394363.0,45648857242.0,49986726461.0,47413919817.0,49774409374.0,53274884533.0,57003712892.0,61026731926.0,66068737786.0,70655628148.0,75749121843.0,79030935627.0,78844405385.0,Africa
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,423145605.0,441667334.6,449158233.4,516315231.4,589247687.3,884502310.0,925381492.4,967240655.2,1037379252.0,1168556629.0,1259554809.0,1417191656.0,1490970181.0,1701829789.0,2098944967.0,2359555556.0,2447300000.0,2936470588.0,2420260870.0,2139025000.0,1244610000.0,1337300000.0,2177500000.0,2240333333.0,3615647477.0,3519695444.0,3923244050.0,6269522042.0,6508931652.0,5276480799.0,4304399310.0,3321729160.0,2857457762.0,3220439044.0,3990430447.0,5755818842.0,6044585327.0,6269333313.0,6584815847.0,5998563258.0,6193246837.0,5840503869.0,6178563591.0,6606884275.0,7939487548.0,9239221763.0,9977647683.0,11902564495.0,14440404132.0,25127805567.0,26673441431.0,27871725241.0,27305915911.0,28915786517.0,32612397257.0,32387183730.0,29203988696.0,30744473841.0,32927025620.0,35353061003.0,37600368242.0,40529788749.0,45565333211.0,48768955863.0,53911907086.0,Africa
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038.0,74703517903.0,82709161099.0,81393558423.0,77350733982.0,73945908384.0,65648559903.0,52549580265.0,48213856469.0,44558831005.0,50151531592.0,41882523345.0,31580639554.0,32375083935.0,39309580983.0,43956163612.0,52010355753.0,67220154164.0,89238865119.0,111884752475.0,148733861386.0,188110390660.0,121552153444.0,141209170427.0,169333835202.0,182591753828.0,190498811460.0,133503871862.0,91030967789.0,93355869404.0,112090505082.0,130891088294.0,153883047510.0,156617722013.0,199765859571.0,161989520721.0,181221517869.0,190741262415.0,Europe
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,168301179365.0,165921579246.0,167379651487.0,183977453341.0,210883041646.0,235905563169.0,260316790801.0,263557167699.0,278937183061.0,313018349850.0,343935285670.0,374392771386.0,429646254433.0,566427139124.0,728956068551.0,806608582683.0,873861925668.0,979427152118.0,1079266938527.0,1256625970719.0,1471975200346.0,1591269951982.0,1562915435872.0,1528731873356.0,1615400948384.0,1666632880436.0,1710853569900.0,1727133135624.0,1866029448988.0,2065897165341.0,2410286900177.0,2335833216232.0,2496848264611.0,2752581405020.0,3100243695676.0,3590452706935.0,3969358593677.0,4227484958565.0,4101561215024.0,3994091236935.0,4367611839180.0,4372459590358.0,4407934527693.0,4915357805341.0,5800084346153.0,6895044898247.0,8134238729409.0,10005758018034.0,12105099178344.0,12026144793149.0,14696874253221.0,17574300130715.0,18765402050803.0,19960355834405.0,20735117855997.0,19986614322858.0,20085178332819.0,22024556422932.0,23578896359333.0,23981611801327.0,23243062185366.0,27732726329894.0,28940725480186.0,29939274216922.0,30986054597959.0,Global
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1242289239.0,1547388781.0,1710004407.0,1539681491.0,1975701816.0,1890767156.0,1809185094.0,1597713469.0,1593674185.0,2004435484.0,2137096774.0,2807258065.0,2189418689.0,3964296443.0,4090209682.0,3538278047.0,3667161241.0,4114670014.0,4910254566.0,7181182224.0,10163020116.0,11048301421.0,9178780077.0,5102276308.0,4850238550.0,4732017873.0,5880112788.0,7367494080.0,8213538369.0,8438951476.0,9298807850.0,11206176651.0,12878148791.0,15002136971.0,17474588896.0,19297663097.0,20515458114.0,23969739234.0,25385886978.0,23983945191.0,22823270892.0,20898761742.0,13606515723.0,12045638352.0,13686329890.0,17362857684.0,19741420740.0,23797773024.0,31119602539.0,32708319078.0,41950361212.0,50342406067.0,54232266359.0,61337621934.0,61496186974.0,57680327999.0,57480787465.0,65005997963.0,65344577416.0,62222313619.0,53559359262.0,60739084241.0,70594110920.0,77991666838.0,80961511074.0,South America
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,541988586207.0,561940310345.0,603639413793.0,637058551724.0,684144620690.0,741904862069.0,813032758621.0,859620034483.0,940225000000.0,1017438172414.0,1073303000000.0,1164850000000.0,1279110000000.0,1425376000000.0,1545243000000.0,1684904000000.0,1873412000000.0,2081826000000.0,2351599000000.0,2627333000000.0,2857307000000.0,3207041000000.0,3343789000000.0,3634038000000.0,4037613000000.0,4338979000000.0,4579631000000.0,4855215000000.0,5236438000000.0,5641580000000.0,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577554457000.0,9062818202000.0,9631174489000.0,10250947997000.0,10581929774000.0,10929112955000.0,11456442041000.0,12217193198000.0,13039199193000.0,13815586948000.0,14474226905000.0,14769857911000.0,14478064934000.0,15048964444000.0,15599728123000.0,16253972230000.0,16843190993000.0,17550680174000.0,18206020741000.0,18695110842000.0,19477336549000.0,20533057312000.0,21380976119000.0,21060473613000.0,23315080560000.0,25604848907611.0,27292170793214.0,28750956130731.0,North America
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,8523160593.0,10722799639.0,11948815258.0,13362340338.0,13800167712.0,12953801760.0,13099920056.0,12899074922.0,13350461265.0,13948892216.0,14744603774.0,14988971211.0,17078465982.0,13760513969.0,11401421329.0,9687788513.0,10134453435.0,12030023548.0,14307509839.0,17330833853.0,22311393928.0,29549438884.0,33689223673.0,49765676402.0,60178909297.0,67517349212.0,73180037915.0,80845385809.0,86196264755.0,86138288644.0,69703222283.0,58695899092.0,67293639798.0,66443265418.0,77340060003.0,90095926567.0,102641879249.0,114965293467.0,Asia
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,13066634.0,13999965.0,14524963.69,13708299.06,14758296.44,15108295.56,16099959.75,15835106.03,15350000.0,16650000.0,18450000.0,20051922.33,27585804.87,30165081.09,32923702.73,33237225.99,32792844.68,49353161.85,60844771.48,71096359.63,82340339.63,102086539.3,113759203.3,122255349.6,135024987.8,145641705.2,160846656.7,175580647.4,200726712.6,214745002.2,240366666.7,254829629.6,277955555.6,286307407.4,289437037.0,316007407.4,331488888.9,347770370.4,373618518.5,390718518.5,427946037.0,462072333.3,487763851.9,509090888.9,549900185.2,579948925.9,643501148.1,713596666.7,732663259.3,714300259.3,720447888.9,713796370.4,730032592.6,764781259.3,770900000.0,786555555.6,814303703.7,844040740.7,884329629.6,910481481.5,864566666.7,888677777.8,989188888.9,1072237037.0,1157207407.0,North America
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,7663938303.0,8067267031.0,8814309884.0,9608717288.0,8192413793.0,8427777778.0,8781333333.0,9250000000.0,10034444444.0,10285111111.0,11561111111.0,12986590909.0,13977727273.0,17035581395.0,26100930233.0,27464651163.0,31419534884.0,36210697674.0,39316279070.0,48310930233.0,59116511628.0,66327441860.0,67736744186.0,67556279070.0,59867743468.0,61965466667.0,60516123711.0,48029034483.0,60226413793.0,43536709104.0,48606952195.0,53453444787.0,60416519620.0,60037460783.0,58418666667.0,77389487770.0,70543211119.0,85837678560.0,91336763255.0,97972842462.0,117146466003.0,122911036747.0,92893587734.0,83620628582.0,112451400425.0,145513489652.0,183477522124.0,230364012576.0,315953388511.0,329787628928.0,393192354511.0,316482190800.0,372592062768.0,258930655486.0,214689614733.0,125449241571.0,112915034262.0,115883275163.0,102021093965.0,73014084091.0,42838020721.0,56614976855.0,89013255585.0,102376526556.0,119802963258.0,South America
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North America
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262000000.0,3443000000.0,3797000000.0,4428000000.0,4484000000.0,4784000000.0,4244000000.0,4201000000.0,4324000000.0,4223000000.0,4089000000.0,3738000000.0,3565000000.0,3663000000.0,3798000000.0,3794000000.0,3923000000.0,4121000000.0,4229000000.0,4507000000.0,4672000000.0,,,North America
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,14094687821.0,26336616250.0,36658108850.0,25423812649.0,6293304975.0,6471740806.0,9613369520.0,9866990236.0,13180953598.0,16286433533.0,20736164459.0,24657470575.0,26843700442.0,27209602050.0,28683659007.0,31172518403.0,32685198809.0,35064105501.0,39552513232.0,45427854693.0,57633255738.0,66371664817.0,77414425532.0,99130304099.0,106014659565.0,147201173197.0,172595049184.0,195590661129.0,213708811665.0,233451469643.0,239258328382.0,257096001178.0,281353605987.0,310106478395.0,334365270497.0,346615738538.0,366474752771.0,413445230669.0,433857681378.0,476388230307.0,Asia
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,119258835.3,121185497.6,113781795.8,114501912.5,117389554.2,144482515.4,131856420.7,126498935.3,139464173.5,158351368.4,154013202.1,168879207.2,201334169.1,209088824.6,200491853.2,233701301.5,249333250.1,261370044.5,272771209.1,262293410.7,268006972.7,272014627.8,257926881.7,262596535.5,314471413.0,364996869.1,394962433.0,439358586.5,516392922.5,590748429.4,592622319.1,670712979.7,770153588.2,747839697.7,758304466.2,773717010.5,759690181.0,804323576.9,880043284.4,914727908.1,936526267.6,909421043.5,950394006.5,1055031361.0,1115861056.0,1117972034.0,Oceania
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1366488391354.0,1443968549479.0,1544903390848.0,1670354539897.0,1831030283046.0,1995234672640.0,2162707523801.0,2294873084338.0,2479815244885.0,2739123953755.0,3004258440770.0,3319897075454.0,3834213544152.0,4688557691603.0,5419514194142.0,6035142144928.0,6560173647275.0,7416442857108.0,8779661745037.0,10155462903238.0,11452768541638.0,11843441094929.0,11719276657618.0,11962974794875.0,12427957579028.0,13016982447733.0,15348439146363.0,17472239624529.0,19524821807844.0,20395813960211.0,22922751084575.0,23920903881561.0,25546959069357.0,25974923485796.0,27961448359308.0,31245419629026.0,31968950237591.0,31870560107976.0,31733749169047.0,32782827769545.0,33898156427206.0,33690417699613.0,34991525564917.0,39243276986262.0,44225384449870.0,47900489808169.0,51923507284496.0,58525785801186.0,64311729364641.0,60982255960004.0,66811191491615.0,74309709353789.0,75960594595757.0,78034892841179.0,80054888775431.0,75621913961646.0,76831684012526.0,81839102917045.0,87050964956078.0,88483262418197.0,85912761035231.0,98140475264976.0,102251524725531.0,106741647821064.0,110982661180013.0,Global
